date,store_id,product_id,category,mrp,discount_pct,net_sales,units_sold,promo_flag
2024-05-18,S006,P042,Wellness,289.93,10,1304.68,5,1
2024-05-18,S006,P003,Prescription,290.4,0,1161.6,4,0
2024-05-18,S006,P019,Wellness,74.1,10,133.38,2,1
2024-05-18,S006,P012,Personal Care,351.63,0,351.63,1,0
2024-05-18,S007,P038,Prescription,245.18,20,1765.3,9,1
2024-05-18,S007,P007,Personal Care,73.19,0,512.33,7,0
2024-05-18,S007,P009,Wellness,325.57,5,1855.75,6,1
2024-05-18,S007,P028,Wellness,485.3,0,2426.5,5,0
2024-05-18,S007,P026,Wellness,54.49,10,147.12,3,1
2024-05-18,S007,P049,Prescription,477.63,0,1910.52,4,0
2024-05-18,S007,P012,OTC,401.09,0,2005.45,5,0
2024-05-18,S007,P006,Personal Care,293.41,20,2347.28,10,1
2024-05-18,S008,P003,Medical Devices,468.82,5,3117.65,7,1
2024-05-18,S008,P033,Personal Care,353.21,5,2013.3,6,1
2024-05-18,S008,P029,Medical Devices,295.5,10,531.9,2,1
2024-05-18,S008,P020,Personal Care,249.81,10,674.49,3,1
2024-05-18,S008,P025,Wellness,367.46,0,1837.3,5,0
2024-05-18,S008,P005,Medical Devices,107.49,0,429.96,4,0
2024-05-18,S008,P042,Medical Devices,122.26,0,611.3,5,0
2024-05-18,S008,P011,Medical Devices,475.55,0,2853.3,6,0
2024-05-18,S009,P050,Prescription,134.06,5,254.71,2,1
2024-05-18,S009,P021,Wellness,87.66,0,262.98,3,0
2024-05-18,S009,P016,OTC,57.35,20,458.8,10,1
2024-05-18,S009,P044,Personal Care,470.11,0,1410.33,3,0
2024-05-18,S009,P018,Wellness,352.52,10,951.8,3,1
2024-05-18,S009,P017,Medical Devices,193.49,0,1160.94,6,0
2024-05-18,S009,P029,Personal Care,372.74,0,2609.18,7,0
2024-05-18,S009,P039,OTC,255.13,0,1785.91,7,0
2024-05-18,S010,P049,Wellness,402.52,10,2535.88,7,1
2024-05-18,S010,P012,Prescription,257.25,0,1286.25,5,0
2024-05-18,S010,P009,OTC,446.45,10,2009.02,5,1
2024-05-18,S010,P024,Prescription,106.13,15,180.42,2,1
2024-05-18,S010,P028,Prescription,442.58,5,840.9,2,1
2024-05-18,S010,P008,OTC,85.8,0,171.6,2,0
2024-05-18,S010,P007,Prescription,66.02,0,396.12,6,0
2024-05-18,S010,P004,Wellness,274.66,10,741.58,3,1
2024-05-19,S001,P021,OTC,107.83,0,754.81,7,0
2024-05-19,S001,P023,Wellness,410.08,0,3280.64,8,0
2024-05-19,S001,P050,Prescription,306.3,10,1378.35,5,1
2024-05-19,S001,P043,Wellness,263.13,10,947.27,4,1
2024-05-19,S001,P007,Medical Devices,330.82,10,2679.64,9,1
2024-05-19,S001,P032,Medical Devices,499.24,0,1497.72,3,0
2024-05-19,S001,P029,Personal Care,124.9,5,474.62,4,1
2024-05-19,S001,P039,Medical Devices,218.96,0,1970.64,9,0
2024-05-19,S002,P037,Personal Care,369.51,15,1570.42,5,1
2024-05-19,S002,P007,Personal Care,242.96,10,1093.32,5,1
2024-05-19,S002,P015,Wellness,484.6,0,969.2,2,0
2024-05-19,S002,P047,OTC,213.5,20,1366.4,8,1
2024-05-19,S002,P024,Personal Care,157.31,0,786.55,5,0
2024-05-19,S002,P010,Medical Devices,98.8,20,632.32,8,1
2024-05-19,S002,P006,Wellness,188.94,5,1076.96,6,1
2024-05-19,S002,P049,Wellness,347.19,0,2083.14,6,0
2024-05-19,S003,P013,Medical Devices,239.11,5,1817.24,8,1
2024-05-19,S003,P016,Personal Care,140.97,20,225.55,2,1
2024-05-19,S003,P022,Wellness,124.39,20,995.12,10,1
2024-05-19,S003,P037,Medical Devices,148.47,0,593.88,4,0
2024-05-19,S003,P001,Wellness,284.48,0,853.44,3,0
2024-05-19,S003,P040,Personal Care,135.61,0,271.22,2,0
2024-05-19,S003,P046,Medical Devices,478.49,10,1722.56,4,1
2024-05-19,S003,P043,Wellness,111.91,20,358.11,4,1
2024-05-19,S004,P049,Personal Care,89.04,0,445.2,5,0
2024-05-19,S004,P019,Personal Care,120.04,5,570.19,5,1
2024-05-19,S004,P007,Medical Devices,366.28,5,1043.9,3,1
2024-05-19,S004,P033,Personal Care,131.63,5,500.19,4,1
2024-05-19,S004,P027,Wellness,488.58,0,1954.32,4,0
2024-05-19,S004,P042,Prescription,306.49,15,1302.58,5,1
2024-05-19,S004,P003,OTC,166.02,0,498.06,3,0
2024-05-19,S004,P015,Wellness,302.3,10,1904.49,7,1
2024-05-19,S005,P019,Wellness,278.51,10,501.32,2,1
2024-05-19,S005,P014,Prescription,369.63,20,1478.52,5,1
2024-05-19,S005,P041,Prescription,356.24,15,2422.43,8,1
2024-05-19,S005,P031,Wellness,299.46,10,2425.63,9,1
2024-05-19,S005,P005,Personal Care,212.22,0,1273.32,6,0
2024-05-19,S005,P021,OTC,372.4,5,1061.34,3,1
2024-05-19,S005,P032,Personal Care,187.3,10,1517.13,9,1
2024-05-19,S005,P045,Wellness,436.95,0,1310.85,3,0
2024-05-19,S006,P050,Personal Care,246.55,5,1171.11,5,1
2024-05-19,S006,P021,Personal Care,155.15,0,310.3,2,0
2024-05-19,S006,P036,OTC,350.82,0,1754.1,5,0
2024-05-19,S006,P008,Wellness,113.66,10,306.88,3,1
2024-05-19,S006,P013,Personal Care,416.81,5,3563.73,9,1
2024-05-19,S006,P005,Prescription,153.05,10,137.74,1,1
2024-05-19,S006,P015,Medical Devices,72.54,15,184.98,3,1
2024-05-19,S006,P023,OTC,423.33,5,2010.82,5,1
2024-05-19,S007,P011,Medical Devices,478.94,0,1436.82,3,0
2024-05-19,S007,P014,Prescription,195.77,20,469.85,3,1
2024-05-19,S007,P030,OTC,331.98,5,630.76,2,1
2024-05-19,S007,P021,Wellness,374.05,0,2244.3,6,0
2024-05-19,S007,P046,Personal Care,405.32,10,1094.36,3,1
2024-05-19,S007,P048,OTC,227.39,15,579.84,3,1
2024-05-19,S007,P045,Prescription,292.1,15,1241.43,5,1
2024-05-19,S007,P034,Personal Care,63.62,0,254.48,4,0
2024-05-19,S008,P039,Prescription,145.67,15,866.74,7,1
2024-05-19,S008,P006,Wellness,148.03,5,562.51,4,1
2024-05-19,S008,P007,Prescription,126.49,15,537.58,5,1
2024-05-19,S008,P031,Personal Care,65.01,0,195.03,3,0
2024-05-19,S008,P019,Prescription,367.15,0,2570.05,7,0
2024-05-19,S008,P022,Wellness,183.17,5,348.02,2,1
2024-05-19,S008,P003,Medical Devices,399.02,5,1895.34,5,1
2024-05-19,S008,P045,Personal Care,409.82,0,1639.28,4,0
2024-05-19,S009,P005,Prescription,127.2,0,1017.6,8,0
2024-05-19,S009,P019,Wellness,408.12,15,1387.61,4,1
2024-05-19,S009,P001,OTC,304.55,0,1522.75,5,0
2024-05-19,S009,P028,OTC,498.71,0,2493.55,5,0
2024-05-19,S009,P021,Wellness,50.21,0,200.84,4,0
2024-05-19,S009,P041,Medical Devices,210.51,5,999.92,5,1
2024-05-19,S009,P022,Wellness,490.87,10,2208.92,5,1
2024-05-19,S009,P030,Personal Care,90.8,0,454.0,5,0
2024-05-19,S010,P040,Personal Care,404.08,5,1919.38,5,1
2024-05-19,S010,P030,Personal Care,360.0,5,1026.0,3,1
2024-05-19,S010,P034,Personal Care,434.36,15,1476.82,4,1
2024-05-19,S010,P004,Medical Devices,408.64,0,3269.12,8,0
2024-05-19,S010,P021,Personal Care,424.05,20,678.48,2,1
2024-05-19,S010,P025,Medical Devices,54.12,5,205.66,4,1
2024-05-19,S010,P029,Medical Devices,88.89,5,422.23,5,1
2024-05-19,S010,P031,Prescription,224.67,0,674.01,3,0
2024-05-20,S001,P034,Prescription,146.1,0,730.5,5,0
2024-05-20,S001,P028,OTC,347.03,15,589.95,2,1
2024-05-20,S001,P020,Prescription,124.09,0,744.54,6,0
2024-05-20,S001,P015,Medical Devices,239.77,5,1594.47,7,1
2024-05-20,S001,P008,Wellness,239.6,0,958.4,4,0
2024-05-20,S001,P036,Wellness,361.23,15,614.09,2,1
2024-05-20,S001,P022,Prescription,368.8,0,1475.2,4,0
2024-05-20,S001,P014,OTC,481.12,15,2044.76,5,1
2024-05-20,S002,P020,Medical Devices,95.48,0,859.32,9,0
2024-05-20,S002,P008,OTC,412.31,0,4123.1,10,0
2024-05-20,S002,P031,OTC,399.26,0,1597.04,4,0
2024-05-20,S002,P009,Personal Care,276.19,10,994.28,4,1
2024-05-20,S002,P040,Personal Care,265.3,5,1260.18,5,1
2024-05-20,S002,P015,OTC,158.63,0,634.52,4,0
2024-05-20,S002,P023,Wellness,402.04,20,643.26,2,1
2024-05-20,S002,P034,Personal Care,487.92,5,2781.14,6,1
2024-05-20,S003,P015,Prescription,226.97,10,817.09,4,1
2024-05-20,S003,P030,Prescription,393.84,0,1969.2,5,0
2024-05-20,S003,P035,OTC,82.12,5,546.1,7,1
2024-05-20,S003,P045,Medical Devices,176.69,5,1342.84,8,1
2024-05-20,S003,P046,Prescription,288.7,0,1443.5,5,0
2024-05-20,S003,P023,OTC,368.13,10,1656.58,5,1
2024-05-20,S003,P041,Medical Devices,289.94,0,869.82,3,0
2024-05-20,S003,P002,Prescription,178.1,10,801.45,5,1
2024-05-20,S004,P006,OTC,52.52,0,367.64,7,0
2024-05-20,S004,P035,Medical Devices,329.02,0,2303.14,7,0
2024-05-20,S004,P004,Personal Care,86.18,0,86.18,1,0
2024-05-20,S004,P002,OTC,232.07,10,417.73,2,1
2024-05-20,S004,P038,Personal Care,449.84,5,1709.39,4,1
2024-05-20,S004,P021,Personal Care,424.83,0,849.66,2,0
2024-05-20,S004,P020,Medical Devices,498.22,10,1793.59,4,1
2024-05-20,S004,P014,Medical Devices,328.41,10,1773.41,6,1
2024-05-20,S005,P023,Personal Care,169.62,20,814.18,6,1
2024-05-20,S005,P017,Medical Devices,282.17,15,1439.07,6,1
2024-05-20,S005,P030,Prescription,266.22,0,266.22,1,0
2024-05-20,S005,P040,OTC,317.76,10,1715.9,6,1
2024-05-20,S005,P020,Medical Devices,163.7,15,834.87,6,1
2024-05-20,S005,P025,OTC,214.18,0,214.18,1,0
2024-05-20,S005,P003,Wellness,358.88,10,1614.96,5,1
2024-05-20,S005,P013,Wellness,262.81,10,236.53,1,1
2024-05-20,S006,P010,OTC,58.18,15,148.36,3,1
2024-05-20,S006,P004,OTC,430.95,0,2585.7,6,0
2024-05-20,S006,P001,Medical Devices,465.42,0,1861.68,4,0
2024-05-20,S006,P037,Wellness,161.13,5,918.44,6,1
2024-05-20,S006,P020,Prescription,76.2,15,518.16,8,1
2024-05-20,S006,P021,OTC,123.51,10,333.48,3,1
2024-05-20,S006,P014,Personal Care,385.22,20,1232.7,4,1
2024-05-20,S006,P033,OTC,180.99,10,814.46,5,1
2024-05-20,S007,P012,Prescription,466.95,10,2101.28,5,1
2024-05-20,S007,P035,Medical Devices,223.78,5,1488.14,7,1
2024-05-20,S007,P027,Prescription,156.74,20,1003.14,8,1
2024-05-20,S007,P014,Personal Care,179.72,0,0.0,0,0
2024-05-20,S007,P032,Medical Devices,192.02,0,192.02,1,0
2024-05-20,S007,P024,Personal Care,98.36,0,393.44,4,0
2024-05-20,S007,P025,Prescription,329.22,15,1119.35,4,1
2024-05-20,S007,P011,Personal Care,450.75,5,1712.85,4,1
2024-05-20,S008,P003,Personal Care,492.15,5,1870.17,4,1
2024-05-20,S008,P011,Personal Care,335.54,0,1342.16,4,0
2024-05-20,S008,P004,Wellness,477.86,0,1433.58,3,0
2024-05-20,S008,P010,Medical Devices,475.16,10,2138.22,5,1
2024-05-20,S008,P028,Wellness,335.42,5,637.3,2,1
2024-05-20,S008,P050,Medical Devices,313.39,20,1002.85,4,1
2024-05-20,S008,P047,Personal Care,61.08,15,311.51,6,1
2024-05-20,S008,P015,Wellness,131.17,5,373.83,3,1
2024-05-20,S009,P019,Medical Devices,196.7,20,314.72,2,1
2024-05-20,S009,P047,Medical Devices,140.96,0,986.72,7,0
2024-05-20,S009,P003,Personal Care,120.66,5,573.14,5,1
2024-05-20,S009,P023,Prescription,232.39,0,1626.73,7,0
2024-05-20,S009,P001,Wellness,96.16,5,182.7,2,1
2024-05-20,S009,P009,Medical Devices,159.74,0,798.7,5,0
2024-05-20,S009,P043,Wellness,154.38,10,694.71,5,1
2024-05-20,S009,P016,Wellness,99.97,20,719.78,9,1
2024-05-20,S010,P018,Medical Devices,394.98,0,3159.84,8,0
2024-05-20,S010,P048,Personal Care,229.92,0,919.68,4,0
2024-05-20,S010,P050,Prescription,311.09,0,933.27,3,0
2024-05-20,S010,P027,Personal Care,165.63,0,828.15,5,0
2024-05-20,S010,P022,Personal Care,283.55,0,1701.3,6,0
2024-05-20,S010,P021,Medical Devices,263.19,20,2105.52,10,1
2024-05-20,S010,P011,Wellness,358.17,15,2131.11,7,1
2024-05-20,S010,P045,OTC,389.02,5,1847.84,5,1
2024-05-21,S001,P020,Personal Care,448.22,0,1792.88,4,0
2024-05-21,S001,P017,Personal Care,393.86,10,1417.9,4,1
2024-05-21,S001,P031,Personal Care,161.71,0,646.84,4,0
2024-05-21,S001,P029,Prescription,304.65,5,2025.92,7,1
2024-05-21,S001,P047,Prescription,328.66,10,1774.76,6,1
2024-05-21,S001,P034,Prescription,416.54,0,2499.24,6,0
2024-05-21,S001,P028,Prescription,300.89,0,1504.45,5,0
2024-05-21,S001,P046,Prescription,109.65,20,263.16,3,1
2024-05-21,S002,P050,Personal Care,72.63,5,275.99,4,1
2024-05-21,S002,P039,Personal Care,481.74,15,1228.44,3,1
2024-05-21,S002,P011,Prescription,422.22,10,760.0,2,1
2024-05-21,S002,P043,Wellness,466.67,5,2216.68,5,1
2024-05-21,S002,P010,Prescription,427.18,10,2691.23,7,1
2024-05-21,S002,P007,Personal Care,85.02,0,255.06,3,0
2024-05-21,S002,P024,Prescription,67.79,0,271.16,4,0
2024-05-21,S002,P015,OTC,181.29,20,1015.22,7,1
2024-05-21,S003,P023,Prescription,498.02,10,1792.87,4,1
2024-05-21,S003,P006,Wellness,325.2,0,650.4,2,0
2024-05-21,S003,P002,Prescription,375.55,10,2027.97,6,1
2024-05-21,S003,P019,Medical Devices,207.67,10,747.61,4,1
2024-05-21,S003,P047,Personal Care,191.19,10,172.07,1,1
2024-05-21,S003,P036,Medical Devices,88.25,0,441.25,5,0
2024-05-21,S003,P050,OTC,271.63,0,271.63,1,0
2024-05-21,S003,P018,Prescription,141.02,5,535.88,4,1
2024-05-21,S004,P034,Prescription,459.17,5,1308.63,3,1
2024-05-21,S004,P025,Personal Care,324.14,0,648.28,2,0
2024-05-21,S004,P035,Medical Devices,144.89,10,782.41,6,1
2024-05-21,S004,P038,OTC,196.27,10,883.22,5,1
2024-05-21,S004,P016,Wellness,388.6,5,3322.53,9,1
2024-05-21,S004,P017,Medical Devices,231.06,5,1536.55,7,1
2024-05-21,S004,P046,Medical Devices,455.29,10,2458.57,6,1
2024-05-21,S004,P029,OTC,204.32,0,1225.92,6,0
2024-05-21,S005,P047,OTC,149.46,20,358.7,3,1
2024-05-21,S005,P020,Medical Devices,64.21,20,51.37,1,1
2024-05-21,S005,P018,Wellness,270.51,5,1284.92,5,1
2024-05-21,S005,P014,OTC,365.31,10,1643.9,5,1
2024-05-21,S005,P007,Prescription,499.05,0,2495.25,5,0
2024-05-21,S005,P036,Personal Care,70.29,5,200.33,3,1
2024-05-21,S005,P015,Medical Devices,234.34,0,703.02,3,0
2024-05-21,S005,P050,OTC,290.06,10,1305.27,5,1
2024-05-21,S006,P003,Medical Devices,350.86,20,1122.75,4,1
2024-05-21,S006,P020,Medical Devices,100.47,5,572.68,6,1
2024-05-21,S006,P026,Prescription,162.45,5,617.31,4,1
2024-05-21,S006,P025,Medical Devices,357.77,0,1073.31,3,0
2024-05-21,S006,P010,Personal Care,188.22,0,941.1,5,0
2024-05-21,S006,P027,Wellness,298.99,0,597.98,2,0
2024-05-21,S006,P038,Medical Devices,202.59,0,607.77,3,0
2024-05-21,S006,P033,Medical Devices,290.19,0,1741.14,6,0
2024-05-21,S007,P020,Personal Care,307.41,0,2151.87,7,0
2024-05-21,S007,P017,Prescription,90.58,10,244.57,3,1
2024-05-21,S007,P009,Wellness,477.1,10,3435.12,8,1
2024-05-21,S007,P018,Wellness,423.02,0,2538.12,6,0
2024-05-21,S007,P035,Personal Care,72.98,10,197.05,3,1
2024-05-21,S007,P031,OTC,136.47,15,464.0,4,1
2024-05-21,S007,P026,Wellness,79.13,10,213.65,3,1
2024-05-21,S007,P042,Wellness,378.34,0,1513.36,4,0
2024-05-21,S008,P019,Wellness,176.05,5,1003.48,6,1
2024-05-21,S008,P040,Wellness,80.89,10,364.0,5,1
2024-05-21,S008,P020,OTC,204.29,0,817.16,4,0
2024-05-21,S008,P018,Prescription,450.28,10,1621.01,4,1
2024-05-21,S008,P044,OTC,444.84,0,1779.36,4,0
2024-05-21,S008,P043,Personal Care,355.07,5,1349.27,4,1
2024-05-21,S008,P022,Personal Care,238.87,5,907.71,4,1
2024-05-21,S008,P025,Wellness,81.95,5,155.71,2,1
2024-05-21,S009,P020,Personal Care,230.08,5,1748.61,8,1
2024-05-21,S009,P011,Prescription,431.47,5,2049.48,5,1
2024-05-21,S009,P006,Personal Care,251.9,0,1511.4,6,0
2024-05-21,S009,P004,OTC,361.08,0,2166.48,6,0
2024-05-21,S009,P009,Medical Devices,402.91,10,3263.57,9,1
2024-05-21,S009,P008,Medical Devices,312.24,0,936.72,3,0
2024-05-21,S009,P032,Personal Care,352.37,0,1409.48,4,0
2024-05-21,S009,P012,OTC,299.02,5,1988.48,7,1
2024-05-21,S010,P030,Prescription,114.21,10,719.52,7,1
2024-05-21,S010,P005,Personal Care,297.65,10,535.77,2,1
2024-05-21,S010,P019,Prescription,375.51,5,2140.41,6,1
2024-05-21,S010,P045,Wellness,477.84,20,2675.9,7,1
2024-05-21,S010,P013,Prescription,241.06,0,1446.36,6,0
2024-05-21,S010,P046,Prescription,277.22,15,1178.19,5,1
2024-05-21,S010,P016,Personal Care,247.43,20,989.72,5,1
2024-05-21,S010,P018,Prescription,380.34,0,1521.36,4,0
2024-05-22,S001,P029,Wellness,210.52,20,505.25,3,1
2024-05-22,S001,P015,Prescription,129.88,5,863.7,7,1
2024-05-22,S001,P024,Prescription,359.16,10,1292.98,4,1
2024-05-22,S001,P011,Medical Devices,494.25,5,1878.15,4,1
2024-05-22,S001,P042,OTC,298.67,5,1986.16,7,1
2024-05-22,S001,P034,Medical Devices,181.95,15,1701.23,11,1
2024-05-22,S001,P006,Medical Devices,373.79,20,1196.13,4,1
2024-05-22,S001,P043,Prescription,131.8,0,263.6,2,0
2024-05-22,S002,P047,Prescription,227.02,5,1078.34,5,1
2024-05-22,S002,P012,Personal Care,487.1,15,2484.21,6,1
2024-05-22,S002,P011,Prescription,309.13,0,2473.04,8,0
2024-05-22,S002,P028,Medical Devices,302.95,20,242.36,1,1
2024-05-22,S002,P009,Personal Care,250.37,5,1664.96,7,1
2024-05-22,S002,P024,Wellness,348.58,10,1254.89,4,1
2024-05-22,S002,P034,Medical Devices,351.88,0,2463.16,7,0
2024-05-22,S002,P010,Medical Devices,479.17,0,4312.53,9,0
2024-05-22,S003,P037,Wellness,439.03,15,2612.23,7,1
2024-05-22,S003,P005,Personal Care,55.78,10,150.61,3,1
2024-05-22,S003,P017,Wellness,411.25,0,822.5,2,0
2024-05-22,S003,P034,Prescription,273.82,10,492.88,2,1
2024-05-22,S003,P012,OTC,429.66,0,2577.96,6,0
2024-05-22,S003,P028,Medical Devices,200.49,5,761.86,4,1
2024-05-22,S003,P007,OTC,461.14,0,922.28,2,0
2024-05-22,S003,P016,Personal Care,182.55,0,1095.3,6,0
2024-05-22,S004,P009,Medical Devices,300.02,0,1500.1,5,0
2024-05-22,S004,P016,Wellness,66.16,5,377.11,6,1
2024-05-22,S004,P043,Prescription,244.91,0,489.82,2,0
2024-05-22,S004,P026,Medical Devices,362.68,5,1033.64,3,1
2024-05-22,S004,P027,Prescription,229.9,10,413.82,2,1
2024-05-22,S004,P048,OTC,423.52,10,2668.18,7,1
2024-05-22,S004,P011,Wellness,448.23,10,1210.22,3,1
2024-05-22,S004,P032,Personal Care,270.35,5,256.83,1,1
2024-05-22,S005,P008,Personal Care,490.8,0,490.8,1,0
2024-05-22,S005,P047,Prescription,295.3,10,797.31,3,1
2024-05-22,S005,P031,Personal Care,329.1,5,1563.22,5,1
2024-05-22,S005,P003,OTC,360.4,20,1729.92,6,1
2024-05-22,S005,P011,Wellness,154.8,5,588.24,4,1
2024-05-22,S005,P006,OTC,384.59,10,2076.79,6,1
2024-05-22,S005,P030,Wellness,142.02,0,994.14,7,0
2024-05-22,S005,P022,Wellness,177.98,15,453.85,3,1
2024-05-22,S006,P032,Prescription,265.84,0,1595.04,6,0
2024-05-22,S006,P029,Wellness,260.46,0,1562.76,6,0
2024-05-22,S006,P022,Wellness,286.37,15,1460.49,6,1
2024-05-22,S006,P035,Medical Devices,464.73,0,2788.38,6,0
2024-05-22,S006,P002,Medical Devices,466.15,0,4195.35,9,0
2024-05-22,S006,P045,Wellness,211.17,10,1140.32,6,1
2024-05-22,S006,P037,Wellness,412.46,20,1649.84,5,1
2024-05-22,S006,P021,Medical Devices,452.68,5,860.09,2,1
2024-05-22,S007,P003,Prescription,230.17,15,978.22,5,1
2024-05-22,S007,P020,Wellness,77.13,0,154.26,2,0
2024-05-22,S007,P035,OTC,474.74,0,1898.96,4,0
2024-05-22,S007,P032,Wellness,355.19,15,2717.2,9,1
2024-05-22,S007,P040,Wellness,211.64,10,1333.33,7,1
2024-05-22,S007,P043,Prescription,184.88,10,499.18,3,1
2024-05-22,S007,P037,Wellness,127.74,10,574.83,5,1
2024-05-22,S007,P022,Wellness,281.57,10,760.24,3,1
2024-05-22,S008,P027,Wellness,69.36,0,277.44,4,0
2024-05-22,S008,P035,OTC,465.37,10,2094.16,5,1
2024-05-22,S008,P002,Medical Devices,71.41,0,142.82,2,0
2024-05-22,S008,P007,OTC,416.86,10,1500.7,4,1
2024-05-22,S008,P036,OTC,266.56,10,1199.52,5,1
2024-05-22,S008,P046,Personal Care,367.92,20,1177.34,4,1
2024-05-22,S008,P015,Wellness,107.42,0,644.52,6,0
2024-05-22,S008,P001,Wellness,266.51,10,1199.29,5,1
2024-05-22,S009,P038,Medical Devices,493.07,10,1775.05,4,1
2024-05-22,S009,P030,Personal Care,326.2,0,2935.8,9,0
2024-05-22,S009,P037,OTC,319.64,0,319.64,1,0
2024-05-22,S009,P001,OTC,197.81,10,1602.26,9,1
2024-05-22,S009,P006,Prescription,334.18,20,1069.38,4,1
2024-05-22,S009,P032,Medical Devices,421.19,0,2527.14,6,0
2024-05-22,S009,P042,Personal Care,272.11,15,1619.05,7,1
2024-05-22,S009,P034,Wellness,426.31,0,426.31,1,0
2024-05-22,S010,P017,Prescription,308.02,0,1232.08,4,0
2024-05-22,S010,P006,Personal Care,436.66,0,2183.3,5,0
2024-05-22,S010,P028,Personal Care,106.83,5,202.98,2,1
2024-05-22,S010,P009,Medical Devices,52.66,0,263.3,5,0
2024-05-22,S010,P021,Prescription,431.1,0,1293.3,3,0
2024-05-22,S010,P007,Medical Devices,442.3,0,2211.5,5,0
2024-05-22,S010,P024,OTC,219.53,0,1317.18,6,0
2024-05-22,S010,P046,Prescription,478.7,10,3877.47,9,1
2024-05-23,S001,P033,Personal Care,361.64,15,2459.15,8,1
2024-05-23,S001,P046,Personal Care,83.68,20,468.61,7,1
2024-05-23,S001,P017,OTC,354.29,15,903.44,3,1
2024-05-23,S001,P005,Prescription,315.07,0,315.07,1,0
2024-05-23,S001,P041,OTC,162.55,0,1137.85,7,0
2024-05-23,S001,P048,Medical Devices,230.86,0,1385.16,6,0
2024-05-23,S001,P010,Personal Care,268.28,10,241.45,1,1
2024-05-23,S001,P045,Personal Care,150.9,5,1003.49,7,1
2024-05-23,S002,P043,Wellness,289.72,10,1303.74,5,1
2024-05-23,S002,P009,Wellness,258.28,15,1097.69,5,1
2024-05-23,S002,P015,Wellness,146.3,10,658.35,5,1
2024-05-23,S002,P050,Personal Care,50.09,0,200.36,4,0
2024-05-23,S002,P036,Wellness,441.74,0,2650.44,6,0
2024-05-23,S002,P005,Prescription,148.51,5,846.51,6,1
2024-05-23,S002,P011,Wellness,328.47,0,1642.35,5,0
2024-05-23,S002,P020,Personal Care,228.0,0,1596.0,7,0
2024-05-23,S003,P001,OTC,59.1,0,295.5,5,0
2024-05-23,S003,P042,Prescription,183.31,10,824.9,5,1
2024-05-23,S003,P002,Wellness,468.91,20,750.26,2,1
2024-05-23,S003,P049,Prescription,496.09,10,2678.89,6,1
2024-05-23,S003,P040,Medical Devices,419.74,10,1511.06,4,1
2024-05-23,S003,P012,Prescription,477.16,0,1908.64,4,0
2024-05-23,S003,P037,Personal Care,308.13,5,0.0,0,1
2024-05-23,S003,P003,Prescription,251.47,0,1005.88,4,0
2024-05-23,S004,P008,Wellness,229.51,0,229.51,1,0
2024-05-23,S004,P049,Medical Devices,118.23,0,591.15,5,0
2024-05-23,S004,P028,Prescription,142.08,10,383.62,3,1
2024-05-23,S004,P017,Prescription,321.83,10,1448.24,5,1
2024-05-23,S004,P042,Medical Devices,194.85,0,1169.1,6,0
2024-05-23,S004,P045,Personal Care,230.77,0,923.08,4,0
2024-05-23,S004,P005,Personal Care,361.75,20,1736.4,6,1
2024-05-23,S004,P030,Wellness,429.45,5,2855.84,7,1
2024-05-23,S005,P031,OTC,317.18,0,1903.08,6,0
2024-05-23,S005,P033,Prescription,330.15,0,2311.05,7,0
2024-05-23,S005,P044,Medical Devices,350.78,0,2104.68,6,0
2024-05-23,S005,P045,Prescription,146.37,5,1390.52,10,1
2024-05-23,S005,P015,Medical Devices,283.42,0,1700.52,6,0
2024-05-23,S005,P007,Medical Devices,167.97,20,806.26,6,1
2024-05-23,S005,P028,OTC,328.61,20,1051.55,4,1
2024-05-23,S005,P005,Prescription,427.31,15,2179.28,6,1
2024-05-23,S006,P008,OTC,290.37,15,1974.52,8,1
2024-05-23,S006,P033,Medical Devices,140.92,15,598.91,5,1
2024-05-23,S006,P049,Prescription,102.77,0,513.85,5,0
2024-05-23,S006,P011,Prescription,54.4,15,277.44,6,1
2024-05-23,S006,P027,Personal Care,425.75,0,1277.25,3,0
2024-05-23,S006,P029,OTC,258.5,5,982.3,4,1
2024-05-23,S006,P048,Medical Devices,101.01,5,383.84,4,1
2024-05-23,S006,P021,Personal Care,187.05,0,748.2,4,0
2024-05-23,S007,P014,Personal Care,252.19,0,1008.76,4,0
2024-05-23,S007,P010,Wellness,89.54,0,447.7,5,0
2024-05-23,S007,P050,Wellness,144.51,10,910.41,7,1
2024-05-23,S007,P032,OTC,168.34,0,1346.72,8,0
2024-05-23,S007,P030,Prescription,413.08,5,2746.98,7,1
2024-05-23,S007,P001,Prescription,208.62,5,1981.89,10,1
2024-05-23,S007,P043,OTC,332.7,5,2528.52,8,1
2024-05-23,S007,P003,Wellness,147.69,5,701.53,5,1
2024-05-23,S008,P019,Prescription,185.59,0,1113.54,6,0
2024-05-23,S008,P050,Personal Care,226.23,5,1504.43,7,1
2024-05-23,S008,P031,Wellness,345.97,10,1556.87,5,1
2024-05-23,S008,P024,Wellness,446.76,10,402.08,1,1
2024-05-23,S008,P006,Medical Devices,250.22,0,1000.88,4,0
2024-05-23,S008,P044,Prescription,302.63,15,1286.18,5,1
2024-05-23,S008,P046,Medical Devices,183.3,10,989.82,6,1
2024-05-23,S008,P013,Personal Care,204.51,5,1165.71,6,1
2024-05-23,S009,P019,Medical Devices,354.48,0,1063.44,3,0
2024-05-23,S009,P003,Wellness,80.27,0,240.81,3,0
2024-05-23,S009,P009,Prescription,397.09,0,397.09,1,0
